name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,release_clause_euro,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
16313,16231,292,25,152.4,68.0,721,53,63,66,475000.0,1000.0,1,1,3,3,3,867000.0,11,76.34189031505251,28,12.456242707117854,58,63,62,59,64,70,54,42,43,63,73,71,64,58,62,68,57,60,57,60,39,29,54,57,64,51,22,17,19
2989,2549,3471,20,182.88,73.9,572,133,63,76,625000.0,5000.0,1,1,3,2,3,1700000.0,11,76.34189031505251,28,12.456242707117854,57,26,60,56,22,55,30,35,31,59,64,69,46,63,64,26,49,69,65,28,49,62,45,37,34,45,67,63,61
9886,17807,3384,23,187.96,81.2,327,84,63,71,400000.0,1000.0,1,1,3,1,6,580000.0,11,76.34189031505251,28,12.456242707117854,17,16,12,29,18,12,35,13,21,19,42,46,33,62,50,35,53,31,67,19,25,22,17,35,30,59,10,18,12
3230,3793,4208,32,154.94,72.1,75,44,63,63,290000.0,3000.0,1,1,3,2,6,508000.0,11,76.34189031505251,28,12.456242707117854,61,57,30,64,52,58,65,66,48,59,62,62,73,63,69,61,71,69,57,63,56,48,63,66,59,55,39,50,50
2288,2509,5063,23,175.26,64.9,572,16,63,68,2479280.1853212044,9902.134628416536,1,1,3,2,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,65,28,41,52,24,53,29,32,53,41,73,70,68,52,79,31,55,75,40,29,48,58,47,39,41,50,65,69,68
1559,1252,5908,19,154.94,78.0,188,18,63,80,775000.0,5000.0,1,1,3,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,50,54,50,67,57,70,54,40,58,66,73,72,73,50,65,61,55,65,47,50,35,15,63,65,60,55,30,20,15
11518,11152,139,26,154.94,73.0,454,57,63,64,450000.0,1000.0,1,1,3,3,3,686000.0,11,76.34189031505251,28,12.456242707117854,60,47,46,62,54,65,52,45,56,61,72,76,75,58,68,50,68,70,61,44,30,49,57,66,48,63,40,50,48
9370,9445,1539,26,185.42,82.1,104,120,63,68,425000.0,1000.0,1,1,3,2,6,691000.0,11,76.34189031505251,28,12.456242707117854,22,25,61,60,20,55,29,25,54,60,55,64,58,49,50,35,73,61,75,22,57,54,20,32,31,62,64,66,62
3659,3378,122,24,152.4,78.0,742,29,63,68,500000.0,1000.0,1,1,3,2,3,738000.0,11,76.34189031505251,28,12.456242707117854,51,61,58,49,53,63,45,34,47,56,87,88,86,63,66,53,80,86,53,57,43,15,65,54,58,62,17,16,19
7388,7487,4900,20,170.18,69.9,867,138,63,67,475000.0,1000.0,1,1,2,3,3,629000.0,11,76.34189031505251,28,12.456242707117854,46,63,44,55,59,74,47,36,40,67,82,77,92,65,90,64,84,60,40,55,35,25,65,53,58,55,29,21,35
13659,13516,2368,23,187.96,78.0,104,39,63,73,525000.0,1000.0,1,1,3,2,3,761000.0,11,76.34189031505251,28,12.456242707117854,45,31,67,54,25,30,49,53,40,54,63,62,57,54,62,45,67,62,75,28,53,55,47,39,35,45,64,64,61
1337,540,971,25,152.4,64.9,845,85,63,67,500000.0,2000.0,1,1,4,3,6,813000.0,11,76.34189031505251,28,12.456242707117854,59,63,39,59,61,74,58,43,40,69,79,78,78,61,77,54,69,60,49,59,36,18,65,48,48,50,24,17,19
6299,6459,2394,19,175.26,66.2,149,110,63,81,675000.0,1000.0,1,1,3,3,3,1300000.0,11,76.34189031505251,28,12.456242707117854,59,46,49,64,53,63,60,44,63,64,64,69,76,61,83,57,80,74,55,47,54,64,58,65,54,63,56,59,57
11677,11974,491,22,187.96,78.0,327,147,63,74,500000.0,2000.0,1,1,3,1,3,1100000.0,11,76.34189031505251,28,12.456242707117854,11,9,13,26,8,10,12,12,21,13,34,36,42,56,32,25,58,18,58,6,19,12,7,32,19,39,8,13,10
9796,9628,5756,21,167.64,63.0,227,44,63,75,650000.0,6000.0,1,1,3,2,3,1400000.0,11,76.34189031505251,28,12.456242707117854,50,60,55,72,40,60,65,64,65,64,68,66,72,61,83,71,63,68,48,58,59,49,58,55,55,56,54,50,59
16762,17187,542,26,182.88,78.9,803,28,63,65,375000.0,3000.0,1,1,3,2,6,834000.0,11,76.34189031505251,28,12.456242707117854,54,52,50,58,49,63,48,45,57,54,72,78,51,60,61,52,54,78,61,53,65,64,52,57,44,50,58,58,55
7734,8218,1331,28,182.88,73.9,247,44,63,63,375000.0,2000.0,1,1,3,2,3,656000.0,11,76.34189031505251,28,12.456242707117854,60,48,50,64,51,59,60,64,65,63,66,63,68,59,64,66,78,83,66,59,70,56,47,63,64,60,56,51,54
897,795,3144,27,195.58,88.0,327,57,63,66,300000.0,5000.0,1,1,3,1,6,533000.0,11,76.34189031505251,28,12.456242707117854,13,8,11,31,6,17,12,10,29,19,24,27,22,64,29,25,40,19,68,9,22,8,7,36,12,37,20,10,9
2084,2244,5912,37,195.58,92.1,327,13,63,63,50000.0,1000.0,0,1,3,1,6,75000.0,11,76.34189031505251,28,12.456242707117854,11,13,14,33,14,18,15,11,34,25,23,26,27,52,30,12,37,12,73,12,37,25,11,56,26,57,22,11,11
9094,17641,2377,33,175.26,66.2,15,84,63,63,290000.0,1000.0,1,1,4,3,6,363000.0,11,76.34189031505251,28,12.456242707117854,61,66,51,62,48,63,55,59,60,64,66,69,70,59,65,60,67,62,45,62,58,24,55,61,59,50,31,28,26
6003,6179,609,31,152.4,73.9,823,124,63,63,350000.0,6000.0,1,1,4,2,6,578000.0,11,76.34189031505251,28,12.456242707117854,50,64,62,57,56,62,59,61,56,65,68,68,61,57,59,62,67,66,65,58,72,48,62,60,60,65,29,36,27
6160,6259,1647,24,190.5,77.1,104,44,63,68,425000.0,2000.0,0,1,3,2,3,776000.0,11,76.34189031505251,28,12.456242707117854,28,22,64,45,24,38,24,31,33,50,66,71,66,52,50,38,74,69,75,19,52,61,29,35,37,56,63,64,64
14960,15282,1092,29,185.42,79.8,327,53,63,64,300000.0,1000.0,1,1,3,1,6,548000.0,11,76.34189031505251,28,12.456242707117854,12,10,13,26,9,12,13,11,24,18,35,32,28,56,45,25,57,25,60,10,27,17,10,31,17,49,12,14,13
15452,15801,4598,31,187.96,72.1,247,53,63,63,325000.0,3000.0,1,1,3,2,6,569000.0,11,76.34189031505251,28,12.456242707117854,52,54,64,64,44,62,58,57,61,65,64,60,54,56,57,58,36,74,76,52,64,68,56,62,53,69,60,62,57
4332,4454,612,28,152.4,64.9,390,44,63,63,375000.0,2000.0,0,1,2,3,3,656000.0,11,76.34189031505251,28,12.456242707117854,67,49,23,56,37,65,50,45,52,60,85,81,91,51,91,42,81,69,34,50,36,35,56,54,49,53,36,40,38
15268,1324,1204,22,154.94,69.9,390,133,63,69,500000.0,4000.0,0,1,3,3,6,1200000.0,11,76.34189031505251,28,12.456242707117854,66,59,38,59,49,70,70,59,59,71,58,55,64,59,64,65,34,45,43,60,45,43,58,61,58,56,57,31,39
5737,5696,4569,22,170.18,63.0,675,53,63,74,625000.0,1000.0,1,1,3,3,6,1200000.0,11,76.34189031505251,28,12.456242707117854,54,57,60,62,58,64,59,47,53,64,82,83,82,52,89,62,64,67,56,62,48,18,58,56,67,62,42,31,23
2340,2415,788,23,193.04,81.2,104,8,63,70,450000.0,2000.0,0,1,2,2,6,878000.0,11,76.34189031505251,28,12.456242707117854,34,21,65,54,24,38,27,31,43,45,42,50,28,53,35,42,75,71,76,26,60,60,36,38,42,60,62,64,63
7681,7096,5147,30,182.88,69.9,228,120,63,63,350000.0,4000.0,1,1,4,3,3,613000.0,11,76.34189031505251,28,12.456242707117854,63,65,30,63,67,66,68,68,61,64,61,66,83,55,85,61,70,75,60,66,59,49,65,70,73,78,53,36,21
3269,3940,582,23,152.4,77.1,629,32,63,68,400000.0,1000.0,1,1,3,2,6,630000.0,11,76.34189031505251,28,12.456242707117854,61,56,47,66,52,61,71,61,60,63,72,70,70,61,67,61,62,79,61,57,60,57,62,65,56,60,58,55,57
12630,12634,2593,20,187.96,72.1,823,125,63,77,825000.0,1000.0,1,1,3,2,3,2000000.0,11,76.34189031505251,28,12.456242707117854,28,64,62,58,54,58,48,32,32,62,68,66,59,63,60,59,69,58,63,54,26,19,63,48,65,44,17,14,18
2126,2045,2714,22,175.26,74.8,328,147,63,74,550000.0,3000.0,0,1,3,2,3,1200000.0,11,76.34189031505251,28,12.456242707117854,58,32,51,45,31,59,40,35,27,60,73,74,70,58,73,35,69,68,60,29,57,65,52,39,42,51,56,67,63
3758,3254,2886,26,182.88,78.0,330,57,63,66,375000.0,1000.0,0,1,3,2,3,572000.0,11,76.34189031505251,28,12.456242707117854,57,35,55,59,36,58,37,35,46,58,67,66,60,59,62,47,61,56,65,38,54,58,42,42,49,52,65,68,66
9202,9436,561,26,154.94,69.9,327,44,63,67,350000.0,2000.0,0,1,3,1,3,639000.0,11,76.34189031505251,28,12.456242707117854,12,14,19,33,11,18,19,14,21,32,42,41,47,49,68,13,56,28,53,14,25,11,5,28,31,40,18,16,19
12515,12828,3527,19,172.72,71.2,140,147,63,80,725000.0,4000.0,1,1,2,3,6,1800000.0,11,76.34189031505251,28,12.456242707117854,59,37,48,71,42,63,59,42,68,66,60,62,72,63,79,58,46,58,48,51,55,53,51,62,47,70,61,64,60
8095,7115,2343,30,187.96,82.1,127,156,63,63,290000.0,4000.0,1,1,3,2,6,508000.0,11,76.34189031505251,28,12.456242707117854,49,33,59,53,28,51,36,30,52,48,61,67,70,60,53,49,36,68,75,37,68,65,38,45,49,48,63,61,62
16881,17082,228,32,182.88,74.8,131,28,63,63,250000.0,3000.0,1,1,4,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,58,39,63,56,42,57,33,37,52,58,72,59,62,60,67,33,58,65,69,39,56,58,40,36,37,65,61,66,64
4914,5005,3038,30,175.26,63.0,104,124,63,63,290000.0,4000.0,1,1,3,2,6,479000.0,11,76.34189031505251,28,12.456242707117854,30,18,46,31,40,30,29,29,46,54,62,61,63,55,68,39,80,78,81,23,75,58,27,31,33,55,60,67,69
7474,7226,4442,30,175.26,72.1,644,118,63,63,350000.0,1000.0,1,1,3,3,3,508000.0,11,76.34189031505251,28,12.456242707117854,61,61,54,54,58,68,43,48,34,63,78,85,79,64,78,63,59,64,43,56,47,15,54,45,45,48,18,16,17
9780,9398,1216,25,193.04,77.1,327,27,63,65,325000.0,2000.0,1,1,2,1,3,593000.0,11,76.34189031505251,28,12.456242707117854,20,17,12,28,19,19,17,17,16,16,48,42,56,55,40,25,48,36,63,11,24,14,6,24,30,46,16,18,11
319,703,3748,29,190.5,93.0,327,8,63,64,290000.0,2000.0,1,1,3,1,9,384000.0,11,76.34189031505251,28,12.456242707117854,14,14,11,24,15,15,14,19,23,22,57,58,56,60,47,24,73,34,67,14,34,26,16,44,19,50,13,14,15
4219,4829,2984,30,152.4,78.0,247,6,63,63,350000.0,1000.0,1,1,3,3,9,473000.0,11,76.34189031505251,28,12.456242707117854,58,40,39,71,33,63,70,66,70,67,52,55,56,66,65,31,55,53,71,33,65,58,43,63,67,66,66,59,53
3869,17383,5677,20,170.18,68.9,568,79,63,74,525000.0,1000.0,0,1,4,3,9,761000.0,11,76.34189031505251,28,12.456242707117854,70,61,51,69,58,68,65,56,61,67,67,72,67,65,75,63,60,75,64,56,44,42,53,63,30,54,59,55,47
7186,8085,3338,21,172.72,58.1,634,53,63,75,575000.0,7000.0,1,1,3,2,3,1200000.0,11,76.34189031505251,28,12.456242707117854,64,40,58,60,36,69,45,37,38,60,84,79,79,54,87,56,85,66,45,36,79,62,50,48,37,48,56,56,58
10986,16823,508,23,170.18,68.0,15,79,63,71,550000.0,2000.0,1,1,3,3,3,798000.0,11,76.34189031505251,28,12.456242707117854,57,53,28,65,58,72,64,54,49,71,68,67,84,56,90,43,63,50,29,39,29,39,52,57,52,53,26,19,37
9846,17776,1550,28,190.5,84.8,327,84,63,64,290000.0,1000.0,1,1,3,1,6,384000.0,11,76.34189031505251,28,12.456242707117854,12,9,10,35,13,11,9,9,34,13,63,57,44,58,43,22,44,23,64,13,13,17,14,67,24,61,16,13,12
15705,17039,4265,26,175.26,73.0,820,79,63,66,375000.0,1000.0,0,1,2,2,6,497000.0,11,76.34189031505251,28,12.456242707117854,53,44,60,51,35,52,30,26,47,55,75,75,75,62,67,53,80,76,75,40,57,59,49,46,30,52,60,65,64
3352,3625,5384,23,175.26,73.0,675,14,63,68,500000.0,1000.0,1,1,3,3,3,913000.0,11,76.34189031505251,28,12.456242707117854,55,60,46,57,65,66,68,69,50,63,87,90,81,52,53,72,73,64,58,69,53,18,56,47,61,58,47,25,18
12860,13268,3593,38,187.96,83.0,327,76,63,63,20000.0,1000.0,1,1,1,1,6,32000.0,11,76.34189031505251,28,12.456242707117854,12,19,14,36,16,16,10,19,28,24,35,35,52,67,31,36,51,41,54,17,44,26,16,43,17,47,11,15,9
11343,11880,3221,19,190.5,82.1,104,58,63,76,625000.0,2000.0,0,1,3,2,6,1800000.0,11,76.34189031505251,28,12.456242707117854,22,22,58,52,22,44,33,27,27,47,68,65,51,59,58,45,70,64,73,24,64,64,25,24,37,48,61,64,62
15341,17380,3283,25,154.94,59.9,237,79,63,68,475000.0,1000.0,1,1,3,3,6,629000.0,11,76.34189031505251,28,12.456242707117854,59,66,27,68,52,60,62,55,62,65,64,69,64,61,59,61,54,69,66,67,50,38,51,61,47,57,36,55,44
14776,14821,5935,31,172.72,71.2,823,44,63,63,350000.0,4000.0,1,1,3,2,3,613000.0,11,76.34189031505251,28,12.456242707117854,36,64,55,44,57,62,37,45,40,64,80,78,86,61,90,63,62,76,68,54,36,24,57,57,58,60,40,20,15
16402,17294,97,30,185.42,83.0,104,28,63,63,290000.0,4000.0,1,1,2,2,9,624000.0,11,76.34189031505251,28,12.456242707117854,23,39,56,55,33,52,32,28,55,52,50,59,43,56,51,66,73,65,87,46,65,50,22,31,33,58,60,65,57
16166,16118,3431,23,190.5,83.9,227,91,63,69,500000.0,1000.0,1,1,3,3,3,975000.0,11,76.34189031505251,28,12.456242707117854,55,54,55,73,47,68,51,51,71,73,52,56,68,50,65,58,53,55,72,56,38,40,40,58,58,56,53,47,47
11434,10840,2834,26,187.96,78.0,327,53,63,64,300000.0,3000.0,1,1,2,1,6,623000.0,11,76.34189031505251,28,12.456242707117854,18,12,16,33,14,26,12,12,23,29,55,55,55,58,58,30,68,30,65,14,17,18,16,24,24,56,11,11,16
1328,377,5804,21,170.18,68.0,595,6,63,74,550000.0,2000.0,1,1,3,2,6,935000.0,11,76.34189031505251,28,12.456242707117854,53,54,54,66,39,62,56,40,64,63,70,68,65,59,85,58,67,54,46,45,64,58,60,62,48,68,64,64,66
1858,1901,3182,22,154.94,74.8,227,57,63,72,550000.0,2000.0,1,1,2,2,3,963000.0,11,76.34189031505251,28,12.456242707117854,45,39,53,67,33,61,41,42,65,63,64,55,73,62,74,43,62,69,65,44,68,66,47,63,43,53,58,62,60
4187,4422,453,23,152.4,73.9,391,138,63,71,550000.0,1000.0,0,1,2,3,3,798000.0,11,76.34189031505251,28,12.456242707117854,68,42,32,65,51,64,69,63,65,65,60,61,71,57,73,65,67,61,59,58,45,45,55,64,50,59,46,49,43
5521,5866,5107,34,167.64,68.0,536,76,63,63,220000.0,1000.0,1,1,3,2,6,341000.0,11,76.34189031505251,28,12.456242707117854,62,61,49,58,53,63,58,51,51,60,74,80,82,62,92,69,50,70,47,55,32,31,61,53,58,54,35,17,15
12808,13027,2223,24,195.58,69.9,152,44,63,67,400000.0,3000.0,1,1,3,2,3,730000.0,11,76.34189031505251,28,12.456242707117854,52,48,65,62,41,51,43,41,58,59,70,73,60,60,63,57,76,77,77,48,63,61,48,53,52,62,62,62,58
16801,16832,4473,33,193.04,76.2,327,28,63,63,190000.0,2000.0,1,1,1,1,6,409000.0,11,76.34189031505251,28,12.456242707117854,27,8,7,31,4,8,40,37,31,32,30,26,38,62,63,6,69,44,66,10,37,12,12,36,37,57,17,22,22
6235,6364,4880,24,175.26,68.9,570,138,63,68,400000.0,2000.0,1,1,4,3,6,530000.0,11,76.34189031505251,28,12.456242707117854,59,58,55,62,55,66,55,34,58,64,78,75,62,62,68,59,62,69,58,59,56,52,63,62,43,66,63,60,59
2331,2920,2609,21,170.18,72.1,328,6,63,74,550000.0,2000.0,0,1,2,2,6,935000.0,11,76.34189031505251,28,12.456242707117854,48,44,50,59,38,66,42,38,50,59,73,69,79,57,76,51,68,66,57,39,65,66,51,50,44,49,64,65,66
6051,6328,272,25,193.04,82.1,327,57,63,69,375000.0,1000.0,1,1,3,1,3,619000.0,11,76.34189031505251,28,12.456242707117854,11,7,14,22,9,9,11,12,16,13,28,31,32,59,26,23,63,33,69,11,23,11,8,31,23,56,10,14,13
10274,10803,5919,28,185.42,73.9,325,138,63,63,375000.0,1000.0,1,1,3,2,3,469000.0,11,76.34189031505251,28,12.456242707117854,65,58,54,63,55,65,67,57,61,62,71,73,69,62,62,68,53,81,62,65,58,45,66,61,48,64,51,53,46
15914,17311,2181,28,154.94,73.0,247,28,63,63,375000.0,4000.0,1,1,3,2,3,806000.0,11,76.34189031505251,28,12.456242707117854,31,21,58,66,28,56,30,27,63,66,78,71,69,57,67,55,77,79,82,20,62,60,62,65,38,48,52,65,61
14868,14404,1620,21,185.42,76.2,149,22,63,72,500000.0,2000.0,1,1,3,2,6,825000.0,11,76.34189031505251,28,12.456242707117854,42,44,64,65,41,58,45,43,58,62,68,65,52,65,75,63,65,65,75,54,62,60,43,56,41,57,59,61,53
11619,11420,5296,24,175.26,73.0,1,147,63,70,525000.0,3000.0,1,1,3,3,6,1200000.0,11,76.34189031505251,28,12.456242707117854,54,58,46,65,47,66,62,50,63,68,61,65,60,61,73,56,51,58,61,37,48,23,61,57,60,64,41,47,60
11258,11520,3187,36,187.96,84.8,327,57,63,63,50000.0,1000.0,1,1,3,1,6,78000.0,11,76.34189031505251,28,12.456242707117854,15,12,20,24,12,13,14,11,23,22,40,47,38,66,31,23,64,30,71,13,37,16,14,28,22,40,16,11,11
13342,13540,5566,24,154.94,74.8,644,58,63,68,500000.0,1000.0,1,1,3,3,6,663000.0,11,76.34189031505251,28,12.456242707117854,64,61,49,56,55,66,56,41,44,65,84,79,79,55,82,66,73,63,60,56,39,20,61,41,43,59,33,34,37
8288,17854,3143,28,182.88,78.9,843,84,63,63,375000.0,2000.0,1,1,3,2,6,488000.0,11,76.34189031505251,28,12.456242707117854,33,60,65,56,59,56,35,32,54,62,64,63,68,60,68,70,70,78,73,62,62,61,61,59,65,61,21,58,39
11886,12143,2586,28,154.94,73.9,104,124,63,64,325000.0,4000.0,0,1,3,2,3,561000.0,11,76.34189031505251,28,12.456242707117854,54,23,65,46,22,47,66,40,22,45,57,62,54,57,50,70,80,76,75,61,71,62,41,33,39,49,58,60,62
10514,11317,5237,23,175.26,64.9,247,53,63,70,500000.0,2000.0,0,1,3,2,6,975000.0,11,76.34189031505251,28,12.456242707117854,60,51,43,72,58,65,65,68,70,62,65,71,64,58,76,68,60,48,41,56,43,56,51,63,65,62,54,60,59
14572,14861,4300,20,182.88,72.1,127,13,63,74,550000.0,3000.0,1,1,3,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,32,21,57,59,23,43,22,30,65,55,65,70,70,59,67,32,67,59,63,27,67,62,21,56,24,62,60,63,65
15882,16936,313,24,175.26,59.0,644,28,63,68,500000.0,3000.0,0,1,3,2,3,1100000.0,11,76.34189031505251,28,12.456242707117854,65,53,55,54,60,64,68,60,51,57,74,92,70,65,74,67,54,72,54,64,42,24,51,51,60,52,34,25,21
11843,337,471,24,154.94,79.8,574,133,63,70,425000.0,2000.0,1,1,3,2,6,744000.0,11,76.34189031505251,28,12.456242707117854,56,25,65,60,30,40,39,38,42,56,62,64,61,61,61,45,76,70,66,29,56,63,38,38,45,52,58,66,65
153,1012,12,23,193.04,84.8,823,128,63,68,500000.0,2000.0,0,1,3,2,6,913000.0,11,76.34189031505251,28,12.456242707117854,53,60,57,55,53,59,38,35,39,56,75,82,65,56,46,70,52,85,81,52,80,30,58,53,55,55,28,37,35
14451,14392,296,21,193.04,87.1,823,53,63,72,575000.0,10000.0,1,1,3,2,9,4622522.181547434,11,76.34189031505251,28,12.456242707117854,31,61,66,54,52,61,38,34,30,63,68,75,53,46,43,67,64,51,82,52,61,18,56,41,61,48,22,21,18
2333,3024,524,25,175.26,68.9,328,8,63,67,400000.0,2000.0,0,1,2,2,3,530000.0,11,76.34189031505251,28,12.456242707117854,60,46,52,60,34,62,60,39,56,61,74,75,70,57,75,39,79,65,63,42,49,57,53,53,51,54,64,64,62
9639,9887,3231,28,154.94,74.8,823,6,63,63,375000.0,3000.0,1,1,3,2,6,544000.0,11,76.34189031505251,28,12.456242707117854,34,72,68,57,52,60,41,41,34,58,52,56,56,59,62,67,66,63,57,62,31,15,58,49,68,52,16,18,20
6376,17574,3487,21,172.72,67.1,742,28,63,73,600000.0,3000.0,1,1,3,2,9,1400000.0,11,76.34189031505251,28,12.456242707117854,53,56,51,60,41,64,54,40,53,60,81,85,80,61,82,61,86,60,40,46,57,45,58,57,45,54,35,37,50
15359,15659,1118,21,154.94,72.1,391,57,63,73,600000.0,1000.0,1,1,3,2,3,1100000.0,11,76.34189031505251,28,12.456242707117854,63,57,41,58,48,64,45,38,54,60,75,75,69,58,67,61,75,79,63,51,56,32,57,55,45,47,39,26,27
14782,14419,6131,22,154.94,83.0,104,13,63,70,450000.0,2000.0,1,1,3,2,6,765000.0,11,76.34189031505251,28,12.456242707117854,46,28,63,55,24,48,24,21,52,58,71,71,66,54,62,49,72,60,77,26,68,57,22,46,34,53,59,61,63
2003,2091,3745,32,187.96,83.9,572,52,63,63,200000.0,1000.0,1,1,2,2,6,420000.0,11,76.34189031505251,28,12.456242707117854,61,30,59,58,36,52,29,48,46,49,67,68,60,56,53,58,57,48,75,35,55,65,29,48,40,53,70,66,66
11555,10555,4355,30,154.94,78.9,104,27,63,63,270000.0,1000.0,1,1,3,2,3,365000.0,11,76.34189031505251,28,12.456242707117854,25,24,70,56,21,29,22,22,66,46,49,48,49,55,63,37,74,75,74,35,54,59,29,33,32,53,63,64,60
10980,11499,360,32,152.4,78.0,572,8,63,63,240000.0,1000.0,1,1,2,2,6,300000.0,11,76.34189031505251,28,12.456242707117854,61,34,49,60,21,57,32,28,56,62,55,65,65,60,49,25,61,78,75,27,48,66,57,41,34,65,63,64,56
13070,13252,1646,25,185.42,74.8,105,9,63,66,400000.0,2000.0,1,1,3,2,6,610000.0,11,76.34189031505251,28,12.456242707117854,53,37,62,57,43,50,38,40,59,53,64,62,60,57,63,57,59,61,71,48,65,60,50,46,45,57,61,65,63
8100,8229,1472,29,175.26,73.9,300,44,63,63,375000.0,3000.0,1,1,3,2,6,656000.0,11,76.34189031505251,28,12.456242707117854,56,56,49,65,63,60,59,58,64,65,69,60,73,58,65,65,60,75,70,58,70,49,63,61,62,56,59,57,45
12508,12740,2734,21,154.94,73.9,693,151,63,74,625000.0,3000.0,1,1,3,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,63,59,34,56,54,68,46,39,47,64,90,80,71,47,66,48,58,55,61,46,34,25,53,50,47,46,23,28,24
15670,15357,3642,21,182.88,79.8,127,44,63,72,500000.0,5000.0,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,55,30,63,64,30,54,36,30,68,58,64,61,57,56,58,45,76,69,70,41,70,59,45,56,43,54,58,62,60
13576,14162,5099,23,185.42,64.9,729,156,63,72,575000.0,2000.0,0,1,3,3,3,1100000.0,11,76.34189031505251,28,12.456242707117854,56,58,42,62,42,67,58,41,53,63,73,75,74,54,61,58,62,66,56,64,38,30,55,55,49,43,34,41,36
4048,3589,4029,19,154.94,77.1,104,133,63,74,550000.0,2000.0,1,1,3,2,6,1300000.0,11,76.34189031505251,28,12.456242707117854,25,16,64,62,21,26,26,29,29,57,53,55,39,55,63,36,75,49,62,19,54,62,22,26,32,44,57,69,63
14985,15077,3415,24,185.42,74.8,845,57,63,67,500000.0,1000.0,1,1,4,2,6,763000.0,11,76.34189031505251,28,12.456242707117854,31,67,61,38,63,55,57,36,25,56,65,64,67,64,58,65,81,62,78,55,63,16,66,39,62,59,29,13,14
9036,17608,2274,24,182.88,71.2,879,84,63,69,525000.0,2000.0,1,1,5,2,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,59,60,60,58,53,59,43,27,40,61,69,74,59,62,57,65,63,58,69,58,69,48,61,58,58,65,24,32,25
6058,6233,14,21,182.88,81.2,823,124,63,77,825000.0,3000.0,1,1,3,2,6,1900000.0,11,76.34189031505251,28,12.456242707117854,42,64,55,52,53,60,55,45,43,59,73,75,66,60,67,59,84,63,73,55,42,23,62,53,58,59,15,18,11
15512,15463,2384,24,185.42,81.2,422,57,63,68,500000.0,1000.0,0,1,3,3,6,763000.0,11,76.34189031505251,28,12.456242707117854,62,47,55,62,23,64,36,25,62,63,70,73,61,65,57,51,68,81,76,20,56,58,53,49,30,56,58,64,61
6777,7441,5498,23,175.26,69.9,328,110,63,72,475000.0,1000.0,0,1,3,2,6,689000.0,11,76.34189031505251,28,12.456242707117854,64,25,58,57,23,56,59,46,55,58,68,69,64,57,76,52,70,72,56,30,60,68,43,48,37,57,56,63,57
12456,12610,5461,25,152.4,73.9,265,110,63,68,475000.0,1000.0,1,1,3,3,3,629000.0,11,76.34189031505251,28,12.456242707117854,59,59,42,65,41,64,54,40,57,63,68,69,67,57,70,70,55,87,61,64,59,57,59,61,49,61,45,55,48
14941,14534,2588,26,167.64,68.0,7,125,63,64,425000.0,2000.0,1,1,3,2,6,776000.0,11,76.34189031505251,28,12.456242707117854,52,57,35,67,49,62,57,43,58,64,76,75,79,61,84,57,82,71,67,50,61,55,59,57,51,65,45,51,43
8596,9037,2278,20,182.88,73.9,615,57,63,75,550000.0,2000.0,1,1,2,2,6,1100000.0,11,76.34189031505251,28,12.456242707117854,60,36,55,57,33,56,50,41,39,60,69,79,66,50,65,43,63,66,58,34,58,58,47,41,38,55,57,64,64
9763,16767,2873,20,154.94,72.1,856,129,63,76,725000.0,1000.0,1,1,3,2,6,1600000.0,11,76.34189031505251,28,12.456242707117854,43,66,59,59,66,67,57,34,43,62,67,56,61,62,68,73,57,56,52,62,44,13,52,58,50,58,44,21,15
11438,10841,2761,31,175.26,72.1,662,39,63,63,325000.0,3000.0,1,1,3,2,6,406000.0,11,76.34189031505251,28,12.456242707117854,58,56,63,61,47,59,56,60,57,61,68,64,65,70,70,65,64,82,79,59,85,63,59,59,42,58,65,63,61
5315,16863,3633,30,154.94,68.0,788,28,63,63,350000.0,3000.0,1,1,4,2,3,753000.0,11,76.34189031505251,28,12.456242707117854,64,55,36,52,42,68,46,47,40,61,74,74,69,62,66,56,43,65,57,53,39,30,63,56,45,52,31,28,22
4819,5060,5459,27,187.96,82.1,483,32,63,63,400000.0,1000.0,1,1,4,3,6,540000.0,11,76.34189031505251,28,12.456242707117854,63,53,59,56,41,65,47,49,47,67,68,71,58,63,54,60,68,70,74,42,59,55,58,59,56,60,50,58,58
4174,4340,5501,20,175.26,74.8,823,97,63,75,650000.0,2000.0,1,1,2,2,3,1200000.0,11,76.34189031505251,28,12.456242707117854,34,67,65,54,47,63,48,38,38,59,80,78,68,57,73,63,67,67,56,54,28,11,58,52,64,50,14,14,15
